index,room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
155,21595782,64243526,Private room,,,,"Balvanera, Buenos Aires, Argentina",1,,1,1.0,2.0,202.0,0,,2018-02-08T17:02:06Z,-34.602244,-58.399485,1,0101000020E61000000C1F115322334DC02A1BD654164D41C0,,,silenciosa habitación zona centrica (solo mujeres),Apartment,ARS,nightly
156,12919377,70862525,Private room,,,,"Buenos Aires, CABA, Argentina",2,,2,1.0,1.0,283.0,0,,2018-02-08T17:35:30Z,-34.584153,-58.415765,1,0101000020E610000025E99AC937354DC01E6E8786C54A41C0,,,Best location in Buenos Aires,Apartment,ARS,nightly
157,22889365,130430884,Private room,,,,"Barracas, Buenos Aires, Argentina",0,,6,0.0,1.0,303.0,0,,2018-02-08T18:20:59Z,-34.636782,-58.37543,1,0101000020E6100000F9F719170E304DC03A579412825141C0,,,ALQUILO HABITACIÓN EN EL MEJOR BARRIO PORTEÑO,Dorm,ARS,nightly
158,9737476,50240210,Private room,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,1,1.0,2.0,262.0,0,,2018-02-08T22:13:54Z,-34.623011,-58.390515,1,0101000020E610000079CC4065FC314DC02D060FD3BE4F41C0,,,Beautiful room in Monserrat- 2016,House,ARS,nightly
159,21588420,10403043,Private room,,,,"Recoleta, Buenos Aires, Argentina",3,4.5,1,1.0,2.0,303.0,0,,2018-02-08T17:35:31Z,-34.59133,-58.410864,1,0101000020E6100000478D093197344DC0649291B3B04B41C0,,,"Hermosa habitación,para mujeres",Apartment,ARS,nightly
160,8923642,46663370,Private room,,,,"Florida, Buenos Aires, Argentina",0,,2,1.0,1.0,202.0,0,,2018-02-08T17:07:33Z,-34.528305,-58.489168,1,0101000020E6100000F71F990E9D3E4DC01AA88C7F9F4341C0,,,Habitación privada para 2 personas,House,ARS,nightly
161,17604221,119640417,Private room,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",8,5.0,2,1.0,1.0,262.0,0,,2018-02-08T22:17:46Z,-34.61843,-58.44916,1,0101000020E6100000EF552B137E394DC0C16ED8B6284F41C0,,,"Habitación privada, linda y luminosa",Dorm,ARS,nightly
162,12916929,45864228,Private room,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.0,303.0,0,,2018-02-08T17:35:31Z,-34.591679,-58.413622,1,0101000020E6100000FB73D190F1344DC0705D3123BC4B41C0,,,"Habitacion priv, baño compartido.",Apartment,ARS,nightly
163,21224775,123782725,Private room,,,,"Constitución, Buenos Aires, Argentina",0,,1,1.0,1.0,202.0,0,,2018-02-08T17:15:24Z,-34.624442,-58.388443,1,0101000020E610000019AE0E80B8314DC0DA1F28B7ED4F41C0,,,Habitación amplia,Dorm,ARS,nightly
164,16635914,80358518,Private room,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,5.0,1,1.0,1.0,303.0,0,,2018-02-08T17:35:31Z,-34.590335,-58.413943,1,0101000020E61000003EB48F15FC344DC09357E718904B41C0,,,Habitación privada en Palermo,Apartment,ARS,nightly
165,21946242,24445130,Private room,,,,"Monserrat, Buenos Aires, Argentina",1,,1,1.0,1.0,262.0,0,,2018-02-08T18:20:59Z,-34.615928,-58.384731,1,0101000020E6100000F2608BDD3E314DC068588CBAD64E41C0,,,"Casa, taller y residencia de artistas",House,ARS,nightly
166,22813502,61812064,Private room,,,,"Balvanera, Buenos Aires, Argentina",0,,1,1.0,1.0,222.0,0,,2018-02-08T17:27:10Z,-34.605948,-58.395916,1,0101000020E610000048FB1F60AD324DC0CE893DB48F4D41C0,,,Habitación individual en casa de familia,House,ARS,nightly
167,21993148,75645190,Private room,,,,"Monserrat, Buenos Aires, Argentina",1,,2,1.0,2.0,303.0,0,,2018-02-08T17:21:32Z,-34.613743,-58.378272,1,0101000020E61000000B7F86376B304DC0109370218F4E41C0,,,Habitación doble en San Telmo,Apartment,ARS,nightly
168,15463694,18997972,Private room,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,2.5,303.0,0,,2018-02-08T17:35:31Z,-34.583513,-58.418252,1,0101000020E610000049BE124889354DC03BE5D18DB04A41C0,,,"Beautiful apartment, with excellent view :)",Apartment,ARS,nightly
169,20026832,134438838,Private room,,,,"Palermo, Buenos Aires, Argentina",1,,1,1.0,1.0,303.0,0,,2018-02-08T17:32:33Z,-34.592886,-58.423536,1,0101000020E6100000DE567A6D36364DC0CD203EB0E34B41C0,,,Calida habitacion en Palermo.,House,ARS,nightly
170,11521070,60492799,Private room,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,1,1.0,1.0,222.0,0,,2018-02-08T17:35:31Z,-34.592397,-58.413924,1,0101000020E6100000C7832D76FB344DC0CF9F36AAD34B41C0,,,Palermo.,Apartment,ARS,nightly
